noisy_input,clean_output,difficulty,split
glassees,glasses,medium,train
samrtphone,smartphone,medium,train
mhaa,maha,medium,train
taarnish,tarnish,medium,train
wera,wear,medium,train
mooblie,moblie,medium,train
relame,realme,medium,train
ppower,power,medium,train
durbale,durable,medium,train
speakre,speaker,medium,train
stan,stands,medium,train
hryich,hyrich,medium,train
amaran,amaranth,medium,train
obsidiian,obsidian,medium,train
csaio,casio,medium,train
azuree,azure,medium,train
grvael,gravel,medium,train
reolj,reloj,medium,train
iireland,ireland,medium,train
funad,funda,medium,train
portarit,portrait,medium,train
ssupported,supported,medium,train
luemns,lumens,medium,train
mechaa,mecha,medium,train
fodler,folder,medium,train
aautomatic,automatic,medium,train
leytt,leyt,medium,train
blaackish,blackish,medium,train
soeys,soyes,medium,train
invisbile,invisible,medium,train
plyis,plyisty,medium,train
jreys,jerys,medium,train
eightspcae,eightspace,medium,train
optiions,options,medium,train
enhannced,enhanced,medium,train
hyperchaarge,hypercharge,medium,train
stra,star,medium,train
remo,remote,medium,train
capaciites,capacities,medium,train
dissiptaion,dissipation,medium,train
tableet,tablet,medium,train
truffl,truffle,medium,train
stellra,stellar,medium,train
headphoen,headphone,medium,train
opne,open,medium,train
paarty,party,medium,train
friend,friendly,medium,train
trraveling,traveling,medium,train
reecycled,recycled,medium,train
listenin,listening,medium,train
turbochaarge,turbocharge,medium,train
chornicles,chronicles,medium,train
beeafon,beafon,medium,train
gloss,glossy,medium,train
airshii,airshi,medium,train
scre,screen,medium,train
viive,vive,medium,train
burgudny,burgundy,medium,train
mophi,mophie,medium,train
mattcha,matcha,medium,train
mtue,mute,medium,train
wokrs,works,medium,train
storageuni,storageunits,medium,train
reunnion,reunion,medium,train
hoorizon,horizon,medium,train
simllock,simlock,medium,train
ironn,iron,medium,train
caase,case,medium,train
lightin,lighting,medium,train
vdieo,video,medium,train
rimg,ring,medium,train
writs,wrist,medium,train
zesu,zeus,medium,train
shimanno,shimano,medium,train
fdiit,fdit,medium,train
zenfonee,zenfone,medium,train
unist,units,medium,train
colorflu,colorful,medium,train
reminde,reminder,medium,train
clleaner,cleaner,medium,train
essentia,essentials,medium,train
blackli,blacklist,medium,train
mobliity,mobility,medium,train
bliing,bling,medium,train
coomplex,complex,medium,train
cordlses,cordless,medium,train
gizmoo,gizmo,medium,train
crsos,cross,medium,train
priem,prime,medium,train
fullscre,fullscreen,medium,train
anit,anti,medium,train
asstro,astro,medium,train
exppandable,expandable,medium,train
ultiamte,ultimate,medium,train
emporiahaappy,emporiahappy,medium,train
pirsm,prism,medium,train
validi,validity,medium,train
requirde,required,medium,train
digitiizer,digitizer,medium,train
smas,sams,medium,train
monhts,months,medium,train
chroincles,chronicles,medium,train
mobiility,mobility,medium,train
eaprhone,earphone,medium,train
raet,rate,medium,train
hipipo,hipipooo,medium,train
hassebllad,hasselblad,medium,train
asttral,astral,medium,train
ccyl,ccylez,medium,train
veritcal,vertical,medium,train
fortuen,fortune,medium,train
toyviian,toyvian,medium,train
functionla,functional,medium,train
intrinsicall,intrinsically,medium,train
feede,feeder,medium,train
pristiine,pristine,medium,train
clmaps,clamps,medium,train
pregnnant,pregnant,medium,train
smybian,symbian,medium,train
mobiiwre,mobiwire,medium,train
glaical,glacial,medium,train
eaarphone,earphone,medium,train
unitss,units,medium,train
landv,landvo,medium,train
kuofo,kufoo,medium,train
smaarpphone,smarpphone,medium,train
pefrormance,performance,medium,train
rotaton,rotation,medium,train
wset,west,medium,train
hoolder,holder,medium,train
flaashlight,flashlight,medium,train
featuer,feature,medium,train
pusokeii,pusokei,medium,train
wodo,wood,medium,train
bezell,bezel,medium,train
inspi,inspire,medium,train
ppro,pro,medium,train
otherr,other,medium,train
monthl,monthly,medium,train
bookstyel,bookstyle,medium,train
dseire,desire,medium,train
ciciiglow,ciciglow,medium,train
mediate,mediatek,medium,train
pfeect,pefect,medium,train
perforaated,perforated,medium,train
pictrue,picture,medium,train
clel,cell,medium,train
pprimary,primary,medium,train
maxcmo,maxcom,medium,train
booklett,booklet,medium,train
extraa,extra,medium,train
adapt,adapts,medium,train
irelaand,ireland,medium,train
gugxoim,gugxiom,medium,train
typee,type,medium,train
amercian,american,medium,train
brwosers,browsers,medium,train
sshelves,shelves,medium,train
trritam,tritam,medium,train
secoondary,secondary,medium,train
comppany,company,medium,train
friendlly,friendly,medium,train
daail,dail,medium,train
clampss,clamps,medium,train
rupra,rpura,medium,train
infinifu,infinifun,medium,train
dazzlinng,dazzling,medium,train
sotra,sorta,medium,train
liite,lite,medium,train
dsektop,desktop,medium,train
wooedn,wooden,medium,train
clearaance,clearance,medium,train
otrass,otras,medium,train
appointmentts,appointments,medium,train
butterfliess,butterflies,medium,train
sierr,sierra,medium,train
prepaay,prepay,medium,train
sunnny,sunny,medium,train
dotdiisplay,dotdisplay,medium,train
yarongtehc,yarongtech,medium,train
hcmobii,hcmobi,medium,train
yeellow,yellow,medium,train
knida,kinda,medium,train
stortfoord,stortford,medium,train
dauerhfat,dauerhaft,medium,train
cosmetiic,cosmetic,medium,train
floaitng,floating,medium,train
llion,lion,medium,train
swiveel,swivel,medium,train
simpleextrre,simpleextre,medium,train
dockinng,docking,medium,train
meeasuring,measuring,medium,train
duex,deux,medium,train
himalayaa,himalaya,medium,train
solra,solar,medium,train
tecnno,tecno,medium,train
confrontatio,confrontation,medium,train
cellpohonne,cellpohone,medium,train
foldabl,foldable,medium,train
yuonger,younger,medium,train
supporitng,supporting,medium,train
calsl,calls,medium,train
focktey,fockety,medium,train
brrilliant,brilliant,medium,train
upgraades,upgrades,medium,train
loocked,locked,medium,train
staargaze,stargaze,medium,train
usinng,using,medium,train
naano,nano,medium,train
unlimitted,unlimited,medium,train
frontcame,frontcamera,medium,train
charfg,charfger,medium,train
kunnlun,kunlun,medium,train
hevay,heavy,medium,train
octtacore,octacore,medium,train
marshamllow,marshmallow,medium,train
panaasonic,panasonic,medium,train
unoocked,unocked,medium,train
galpaada,galpada,medium,train
glacail,glacial,medium,train
generationn,generation,medium,train
optcial,optical,medium,train
straaps,straps,medium,train
britsih,british,medium,train
unlockin,unlocking,medium,train
arvcp,avrcp,medium,train
godlen,golden,medium,train
ssamung,sasmung,medium,train
toure,tuore,medium,train
multii,multi,medium,train
ouiktel,oukitel,medium,train
butte,butter,medium,train
wirst,wrist,medium,train
galxay,galaxy,medium,train
decoraet,decorate,medium,train
fossibott,fossibot,medium,train
ulttramarine,ultramarine,medium,train
mavrel,marvel,medium,train
beeige,beige,medium,train
modlue,module,medium,train
pwoermax,powermax,medium,train
ulnocking,unlocking,medium,train
ndncdzhc,ndnczdhc,medium,train
airsih,airshi,medium,train
convertbile,convertible,medium,train
maiin,main,medium,train
ppastel,pastel,medium,train
lder,lderly,medium,train
justt,just,medium,train
satrt,start,medium,train
booxes,boxes,medium,train
llibre,libre,medium,train
rosvolla,rosvola,medium,train
lfie,life,medium,train
performan,performance,medium,train
senoirs,seniors,medium,train
invisib,invisible,medium,train
electornics,electronics,medium,train
haelvian,healvian,medium,train
fanatstic,fantastic,medium,train
celestiall,celestial,medium,train
screwdrviers,screwdrivers,medium,train
workerss,workers,medium,train
petrool,petrol,medium,train
sapphi,sapphire,medium,train
qqmoraa,qqmora,medium,train
handhedl,handheld,medium,train
xuiganpo,xiuganpo,medium,train
brightbleu,brightblue,medium,train
seensing,sensing,medium,train
jllcoqk,jlcoqk,medium,train
tthree,three,medium,train
leectures,lectures,medium,train
cricke,cricket,medium,train
localiisation,localisation,medium,train
supporte,supported,medium,train
stainle,stainless,medium,train
coverr,cover,medium,train
eaarbud,earbud,medium,train
jewelyr,jewelry,medium,train
miiltary,military,medium,train
arua,aura,medium,train
raam,ram,medium,train
featurse,features,medium,train
frront,front,medium,train
fixde,fixed,medium,train
gitfs,gifts,medium,train
molel,molle,medium,train
cbainet,cabinet,medium,train
persistemt,persistent,medium,train
drilll,drill,medium,train
shqax,shaqx,medium,train
lagnuag,languag,medium,train
seniorren,senioren,medium,train
sakurra,sakura,medium,train
mciro,micro,medium,train
vetru,vertu,medium,train
backligth,backlight,medium,train
apertuer,aperture,medium,train
responsivneess,responsiveness,medium,train
vallidity,validity,medium,train
mobileephone,mobilephone,medium,train
golde,goled,medium,train
footos,fotos,medium,train
telepohne,telephone,medium,train
avengeers,avengers,medium,train
anywhe,anywhere,medium,train
cospl,cosplay,medium,train
rangefindre,rangefinder,medium,train
handbgas,handbags,medium,train
microibal,microbial,medium,train
sollid,solid,medium,train
holsteers,holsters,medium,train
racnig,racing,medium,train
rhinestnoe,rhinestone,medium,train
nort,nortel,medium,train
numbe,number,medium,train
pacifci,pacific,medium,train
bewinne,bewinner,medium,train
legen,legend,medium,train
spacegrye,spacegrey,medium,train
upgra,upgrade,medium,train
cvoer,cover,medium,train
calelr,caller,medium,train
inchessmartphon,inchessmartphone,medium,train
wasteeland,wasteland,medium,train
ejercicio,ejercicios,medium,train
matet,matte,medium,train
aaccessory,accessory,medium,train
lnayard,lanyard,medium,train
cosmet,cosmetic,medium,train
moondsut,moondust,medium,train
peral,pearl,medium,train
medaitec,mediatec,medium,train
hsaselblad,hasselblad,medium,train
fortunne,fortune,medium,train
resisstant,resistant,medium,train
volllbildschirm,vollbildschirm,medium,train
meega,mega,medium,train
settnig,setting,medium,train
bladestoorm,bladestorm,medium,train
naoa,noaa,medium,train
tihnkphone,thinkphone,medium,train
datnig,dating,medium,train
follosafenar,folosafenar,medium,train
bassuloudaa,bassulouda,medium,train
lcoal,local,medium,train
blackuve,blackvue,medium,train
rippple,ripple,medium,train
headste,headset,medium,train
drka,drak,medium,train
wireles,wireless,medium,train
nookia,nokia,medium,train
blueberrry,blueberry,medium,train
decoraton,decoration,medium,train
telfeono,telefono,medium,train
fuchssia,fuchsia,medium,train
aaqua,aqua,medium,train
sporrts,sports,medium,train
smatry,smarty,medium,train
nectom,netcom,medium,train
akuk,akku,medium,train
reenwd,renewd,medium,train
conchaa,concha,medium,train
celplhone,cellphone,medium,train
wtih,with,medium,train
pearlescemt,pearlescent,medium,train
find,finder,medium,train
pefec,pefect,medium,train
hellbllau,hellblau,medium,train
charrgers,chargers,medium,train
dorrland,dorland,medium,train
vodafonefor,vodafoneform,medium,train
senioreen,senioren,medium,train
iridi,iridium,medium,train
ltev,letv,medium,train
spacgerey,spacegrey,medium,train
cushionn,cushion,medium,train
photograp,photography,medium,train
lightweig,lightweight,medium,train
bookstylee,bookstyle,medium,train
deisgned,designed,medium,train
ttransceiver,transceiver,medium,train
receip,receipt,medium,train
azer,azerty,medium,train
copoers,coopers,medium,train
ytcze,yctze,medium,train
mlootech,mlotech,medium,train
maek,make,medium,train
hsuppa,hsupa,medium,train
intle,intel,medium,train
responsi,responsive,medium,train
nillkinn,nillkin,medium,train
dexu,deux,medium,train
iphne,iphone,medium,train
ssuch,such,medium,train
bsas,bass,medium,train
jojofun,jojofuny,medium,train
optio,options,medium,train
foregtting,forgetting,medium,train
rpurra,rpura,medium,train
ppresentations,presentations,medium,train
fasciia,fascia,medium,train
bottton,botton,medium,train
devill,devil,medium,train
kimbro,kimbroll,medium,train
motioon,motion,medium,train
giirls,girls,medium,train
staiton,station,medium,train
simfreee,simfree,medium,train
dceorative,decorative,medium,train
porducts,products,medium,train
wlof,wolf,medium,train
upgrraded,upgraded,medium,train
hookss,hooks,medium,train
storng,strong,medium,train
neeears,neears,medium,train
sysetm,system,medium,train
detecton,detection,medium,train
lattest,latest,medium,train
msity,misty,medium,train
charfgre,charfger,medium,train
eedges,edges,medium,train
ethenret,ethernet,medium,train
blusih,bluish,medium,train
daill,dail,medium,train
lavneder,lavender,medium,train
maate,mate,medium,train
upgradess,upgrades,medium,train
handse,handset,medium,train
slvier,sliver,medium,train
deskttop,desktop,medium,train
bubblgeum,bubblegum,medium,train
fascai,fascia,medium,train
easyofne,easyfone,medium,train
monnths,months,medium,train
keychian,keychain,medium,train
argen,argent,medium,train
aeroacitve,aeroactive,medium,train
eulbevoil,eulbevoli,medium,train
builderr,builder,medium,train
glasse,glasses,medium,train
iiceberg,iceberg,medium,train
pnecil,pencil,medium,train
innches,inches,medium,train
neext,next,medium,train
reeal,real,medium,train
llifespan,lifespan,medium,train
thinnq,thinq,medium,train
elder,elders,medium,train
stelath,stealth,medium,train
mboiles,mobiles,medium,train
shiieid,shieid,medium,train
wastelaand,wasteland,medium,train
rguged,rugged,medium,train
caluclator,calculator,medium,train
lavandeer,lavander,medium,train
intelligetn,intelligent,medium,train
moivstar,movistar,medium,train
cuifait,cuifati,medium,train
replaecment,replacement,medium,train
focre,force,medium,train
texture,textured,medium,train
exteended,extended,medium,train
women,womens,medium,train
totte,tote,medium,train
mteer,meter,medium,train
win,wing,medium,train
unlocknig,unlocking,medium,train
posptaid,postpaid,medium,train
charfgerr,charfger,medium,train
earphoone,earphone,medium,train
inetrnet,internet,medium,train
passpor,passport,medium,train
footpritns,footprints,medium,train
goweni,gowenic,medium,train
dula,dual,medium,train
fats,fast,medium,train
profiel,profile,medium,train
dedicateed,dedicated,medium,train
leaather,leather,medium,train
cellppohone,cellpohone,medium,train
decor,decors,medium,train
lgeion,legion,medium,train
tahiiti,tahiti,medium,train
microosim,microsim,medium,train
keychai,keychain,medium,train
famiyl,family,medium,train
tiels,tiles,medium,train
uints,units,medium,train
didisaeon,didiseaon,medium,train
pocrelain,porcelain,medium,train
eriicsson,ericsson,medium,train
gaem,game,medium,train
currve,curve,medium,train
micro,microsd,medium,train
nord,nordic,medium,train
electroplate,electroplated,medium,train
pourr,pour,medium,train
sunrsie,sunrise,medium,train
tcehnology,technology,medium,train
forgetitng,forgetting,medium,train
rceycled,recycled,medium,train
hypermobil,hypermobile,medium,train
eaast,east,medium,train
maall,mall,medium,train
nvoelty,novelty,medium,train
operatioon,operation,medium,train
arrgent,argent,medium,train
cabinetss,cabinets,medium,train
